dataset,n_players,n_excerpts_per_player,iteration,accuracy,precision,recall,f1,kappa
cnsm,1,15,11,0.8404255319148937,0.8357383793704548,0.8228659955354871,0.8283730158730158,0.750520976683836
cnsm,1,15,12,0.7836879432624113,0.7975015692785727,0.7487261777516014,0.7601824771903513,0.657712511938873
cnsm,1,15,13,0.5673758865248227,0.5863122325790625,0.5449055290156984,0.5572817969972682,0.31358113365655116
cnsm,1,15,14,0.7304964539007093,0.7218481107369996,0.74637712773306,0.726862173568001,0.5904843794783605
cnsm,2,1,4,0.425531914893617,0.28436147186147187,0.3586443586443586,0.31660741812690724,0.04959640509278518
cnsm,2,1,5,0.2695035460992908,0.20324476239141545,0.35184624697336564,0.22107587314331592,0.013014373577083793
cnsm,2,1,6,0.38652482269503546,0.23902329749103943,0.39391646489104115,0.2975102836111712,0.07999547408916041
cnsm,2,1,7,0.40425531914893614,0.26848370927318294,0.34113577863577865,0.29761791480318456,0.015215764529807885
cnsm,2,1,10,0.3900709219858156,0.22841666666666668,0.3514426957223567,0.25193774917531825,0.022806027882988023
cnsm,2,1,12,0.425531914893617,0.2889275179098188,0.35781317031317034,0.2871771250398611,0.04817068089007415
cnsm,2,1,13,0.45390070921985815,0.30244147998993204,0.3827488202488203,0.3377991131191432,0.09684932931267543
cnsm,2,1,14,0.41134751773049644,0.2749092375958047,0.34679322179322175,0.30647372110786747,0.026534686408251518
cnsm,2,2,0,0.40425531914893614,0.4438123861566485,0.41286519570417873,0.4001726657544702,0.13327601031814273
cnsm,2,2,1,0.33687943262411346,0.29153672903672906,0.40839386602098465,0.28939631911723246,0.10565768943762299
cnsm,2,2,2,0.450354609929078,0.30503432494279176,0.37915594165594163,0.3277221370393328,0.08998167888074626
cnsm,2,2,3,0.3829787234042553,0.438393421884883,0.3792886409411833,0.3575290967143887,0.07460772480386235
cnsm,2,2,4,0.32978723404255317,0.3170098700010846,0.32793129085501965,0.29704943132108486,0.000637515937898514
cnsm,2,2,5,0.40425531914893614,0.3878781072177299,0.38599586269077796,0.3866221267246561,0.07131375700788001
cnsm,2,2,6,0.39361702127659576,0.2253623188405797,0.3651129943502825,0.2691112164796375,0.048800694334858674
cnsm,2,2,7,0.39361702127659576,0.21666666666666667,0.34127347686669723,0.21714539203726294,0.012774843385333523
cnsm,2,2,8,0.36524822695035464,0.35390237061404156,0.35023567756618607,0.34749679297046426,0.013118536041760276
cnsm,2,2,9,0.33687943262411346,0.2383672621520565,0.39115386573013694,0.28004568445097083,0.07246631723361585
cnsm,2,2,10,0.48226950354609927,0.33888888888888885,0.5491323648103309,0.39852811150985595,0.27162721579450155
cnsm,2,2,11,0.425531914893617,0.284706243288848,0.3589124839124839,0.3161544523246651,0.050208944052891
cnsm,2,2,12,0.4078014184397163,0.253109778579884,0.4168066371456202,0.3146040777619725,0.10891201513718085
cnsm,2,2,13,0.5780141843971631,0.5822608504075788,0.5587253415643246,0.5524885255809519,0.3635277382645804
cnsm,2,3,0,0.549645390070922,0.5637932013169205,0.5616242756073264,0.5446141376837657,0.331142030068167
cnsm,2,3,1,0.6170212765957447,0.5341131645479472,0.5443052010848621,0.5307086538132774,0.3887651273405984
cnsm,2,3,2,0.475177304964539,0.45502645502645506,0.46123908412044007,0.44887708325275666,0.1872565820221218
cnsm,2,3,3,0.5319148936170213,0.5673822758929141,0.5667909131892183,0.43897523567286206,0.2966650921114785
cnsm,2,3,4,0.450354609929078,0.3785151856017998,0.38084513084513083,0.29067188519243314,0.09304062746399955
cnsm,2,3,5,0.38652482269503546,0.35441458255568,0.3753894633131922,0.31486924352595996,0.06061539646474379
cnsm,2,3,6,0.475177304964539,0.47881504030666894,0.45931630783325694,0.4613364355156488,0.1816631046450069
cnsm,2,3,7,0.38652482269503546,0.46144568938686586,0.39169875080892025,0.35413009266361,0.08860617609146437
cnsm,2,3,8,0.4432624113475177,0.2944204555075777,0.518297958975925,0.3714932492521627,0.19246342975960318
cnsm,2,3,9,0.40425531914893614,0.3976608187134503,0.39393600622414177,0.3913383683744982,0.09840714027442099
cnsm,2,3,10,0.5709219858156028,0.5421308620066384,0.5233373506678592,0.5153069961813131,0.3257720958722756
cnsm,2,3,11,0.2907801418439716,0.19575467740582264,0.3203542525576424,0.23666455829643684,-0.011441483447508949
cnsm,2,3,12,0.46099290780141844,0.4326707660040993,0.4309145707450792,0.43163043818781527,0.1659077641564507
cnsm,2,3,13,0.48226950354609927,0.37876984126984126,0.405539468039468,0.3290131709249356,0.14192822308365627
cnsm,2,3,14,0.48226950354609927,0.46803677992936304,0.4329718641159319,0.4285517906938903,0.1644953123097529
cnsm,2,5,0,0.6134751773049646,0.6713525396274441,0.6137555533741974,0.5890779610601792,0.4050287439753789
cnsm,2,5,1,0.46099290780141844,0.5608703312191684,0.4758819049073286,0.44362972205295853,0.21184150041371708
cnsm,2,5,2,0.7056737588652482,0.6948599324218137,0.6297794465167347,0.6214967748269032,0.5243939609452787
cnsm,2,5,3,0.6276595744680851,0.41854687080311576,0.5290915915915916,0.467260877297597,0.38410017472335467
cnsm,2,5,4,0.5780141843971631,0.60216543884052,0.5905395407514051,0.5674079515463158,0.381578947368421
cnsm,2,5,5,0.4645390070921986,0.4653537979687405,0.4458718706600062,0.39766822349074554,0.17350206711826244
cnsm,2,5,6,0.5638297872340425,0.541322486441385,0.5572733750699853,0.5471984000317874,0.3282853712382354
cnsm,2,5,7,0.549645390070922,0.5616973593561135,0.5429095863417898,0.5480884109916367,0.2926887071927954
cnsm,2,5,8,0.5921985815602837,0.4777777777777778,0.5,0.43927648578811374,0.32664756446991405
cnsm,2,5,9,0.7092198581560284,0.678231795304966,0.6059935540867745,0.5573573196841964,0.5218263404950474
cnsm,2,5,10,0.6985815602836879,0.6556528952652311,0.6501065229878789,0.6512498932784564,0.5278428900663816
cnsm,2,5,11,0.5815602836879432,0.5786780905752754,0.554002701248464,0.561717502360176,0.33902749086286355
cnsm,2,5,12,0.6347517730496454,0.6143917435221783,0.5673407972136787,0.5608533268379815,0.4123811450536111
cnsm,2,5,13,0.5602836879432624,0.5956583377636009,0.5410099869845633,0.5439267200362008,0.30606655950467343
cnsm,2,5,14,0.5567375886524822,0.49957210098416777,0.47678398737720773,0.4387580083615674,0.27397429560059317
cnsm,2,10,0,0.7730496453900709,0.7459535857693721,0.7209488544234307,0.7259149311420893,0.641584748287161
cnsm,2,10,1,0.6418439716312057,0.6436140180300046,0.6264687811297981,0.6206964484660743,0.45816687592740557
cnsm,2,10,2,0.8617021276595744,0.8392648149248565,0.8486632819259938,0.8427704139279092,0.7868480725623583
cnsm,2,10,3,0.7943262411347518,0.7714164836848774,0.7625996153538527,0.7662378557247624,0.6787965672315941
cnsm,2,10,4,0.7375886524822695,0.6946294875763162,0.64857139221546,0.6283882965417309,0.5739659466742886
cnsm,2,10,5,0.8368794326241135,0.8363924098556783,0.8276154483781601,0.8275878174125771,0.7461746174617462
cnsm,2,10,6,0.7659574468085106,0.7959302049160842,0.7547240036646817,0.7698654300781961,0.6309998215666448
cnsm,2,10,7,0.8368794326241135,0.8175029868578255,0.8276690734317853,0.8179080914897598,0.7498119539431811
cnsm,2,10,8,0.7943262411347518,0.8576864535768646,0.7123388521693607,0.709734186084649,0.6657538725630441
cnsm,2,10,9,0.8723404255319149,0.9029198356499695,0.8284511812054185,0.8468085106382978,0.796630541477193
cnsm,2,10,10,0.7943262411347518,0.7596218906027518,0.7597920256818562,0.7589182851432853,0.6797023401547049
cnsm,2,10,11,0.7092198581560284,0.7110221819524144,0.6376736906397923,0.6347757970049349,0.5298566636169564
cnsm,2,10,12,0.9078014184397163,0.9003605585275829,0.9063901977037571,0.9029114610098764,0.8571873782625633
cnsm,2,10,13,0.6631205673758865,0.6593125309034401,0.670498131303216,0.6629665077317203,0.4796138381150328
cnsm,2,10,14,0.7836879432624113,0.8043605838873825,0.8147331653687586,0.7772026685070164,0.6802305046937448
cnsm,2,15,0,0.8723404255319149,0.8614954785167551,0.8845416239484036,0.8654273438359278,0.8054576115284378
cnsm,2,15,1,0.7943262411347518,0.8127979558729949,0.8185291829359626,0.7873555773983232,0.6950839842657668
cnsm,2,15,2,0.8297872340425532,0.8126617993153616,0.8137765489460405,0.8104499227186034,0.7367919575320356
cnsm,2,15,3,0.8936170212765957,0.9066252915782697,0.867750165419657,0.881503396680837,0.8322792966039532
cnsm,2,15,4,0.8617021276595744,0.8504152619749964,0.8595987028190418,0.8542400372160404,0.7862182913791428
cnsm,2,15,5,0.9113475177304965,0.910548169728794,0.895971940463466,0.9022846887164068,0.8613978177528753
cnsm,2,15,6,0.8936170212765957,0.8793859649122808,0.8968372125151786,0.8837898223833508,0.8368433233047905
cnsm,2,15,7,0.8120567375886525,0.816884207110495,0.8276608933388595,0.7941801561607313,0.7170925610448609
cnsm,2,15,8,0.8936170212765957,0.8830001805284075,0.8810373630288885,0.881992761992762,0.8345232273838631
cnsm,2,15,9,0.8581560283687943,0.8731923917029384,0.8326680191086971,0.8453397894139907,0.7766911488131768
cnsm,2,15,10,0.8900709219858156,0.8749096643372344,0.8833009765213156,0.8785506043236678,0.830051128521161
cnsm,2,15,11,0.7943262411347518,0.7984881026612164,0.7600333384231689,0.7715309779825908,0.6749925484351713
cnsm,2,15,12,0.7411347517730497,0.7280573506701611,0.733622545063223,0.7290294708327495,0.5993070694487699
cnsm,2,15,13,0.6773049645390071,0.6039882944355107,0.5839650182870522,0.5525149932062945,0.47389138323390134
cnsm,2,15,14,0.7163120567375887,0.778902384165542,0.7550025812737676,0.7076719576719577,0.5889737096215861
cnsm,3,1,0,0.2765957446808511,0.19893585052412013,0.3268692421234794,0.23087774294670846,-0.005417875493725521
cnsm,3,1,1,0.39361702127659576,0.24208144796380093,0.39184826472962064,0.29757614955803996,0.07397165572070508
cnsm,3,1,2,0.2978723404255319,0.3239307973350527,0.3225069803459634,0.2819191919191919,-0.007033870793204278
cnsm,3,1,3,0.37943262411347517,0.23403168114460912,0.37954904056598976,0.28740117614986177,0.054126576455705955
cnsm,3,1,4,0.4326241134751773,0.2869318181818182,0.3644894894894895,0.3204874109961095,0.06132978280768908
cnsm,3,1,6,0.3617021276595745,0.2627637848876787,0.4095281722400366,0.3015350877192982,0.10962988949307129
cnsm,3,1,7,0.4929078014184397,0.34367484367484363,0.4149774774774775,0.35980148883374685,0.16029485257371323
cnsm,3,1,8,0.45390070921985815,0.30580607132331267,0.3820516945516945,0.3269722194803628,0.09575863576738075
cnsm,3,1,10,0.43617021276595747,0.29814814814814816,0.3672243672243672,0.318058828663699,0.06645846346033735
cnsm,3,1,11,0.425531914893617,0.28461603589873846,0.3588588588588588,0.31660741812690724,0.05012995113837204
cnsm,3,1,12,0.35815602836879434,0.33431372549019606,0.3479756996706149,0.3089818193005496,0.013185368494316063
cnsm,3,1,13,0.41843971631205673,0.27990083905415714,0.35223616473616476,0.3024717537163301,0.0371419053964025
cnsm,3,1,14,0.450354609929078,0.3013277792241604,0.37996031746031744,0.33311148438077737,0.09140041989731218
cnsm,3,2,0,0.6063829787234043,0.4153258699991322,0.5113148863148863,0.45425157671219846,0.34932546199097836
cnsm,3,2,1,0.4716312056737589,0.46289773537984874,0.40797531793294506,0.3836929068579251,0.1342207203494601
cnsm,3,2,2,0.41843971631205673,0.4137673026561915,0.40381074173447057,0.3942554302502597,0.09253590769955256
cnsm,3,2,3,0.524822695035461,0.5497198707725023,0.5091912433014127,0.5204840169711363,0.24635021938572
cnsm,3,2,4,0.42907801418439717,0.619876051350155,0.3977438394811276,0.3003313891664657,0.08796528796127034
cnsm,3,2,5,0.4148936170212766,0.2779906343124734,0.3501179751179751,0.3054758107389686,0.03292181069958833
cnsm,3,2,6,0.5921985815602837,0.4361352657004831,0.4999195624195624,0.43675377526653886,0.3264377842856253
cnsm,3,2,7,0.5425531914893617,0.5253267973856209,0.4941539602556551,0.4881062690619719,0.27435570094949335
cnsm,3,2,8,0.5638297872340425,0.6298381849755896,0.5640146805401042,0.5284392928228544,0.3314186584425598
cnsm,3,2,9,0.4787234042553192,0.3198505523066926,0.47129741727199354,0.3671178205795593,0.18400850360222043
cnsm,3,2,10,0.5070921985815603,0.5631758194976585,0.475917351976674,0.4785092476706995,0.21578905249679892
cnsm,3,2,11,0.4219858156028369,0.4264478764478765,0.3855059660144406,0.37827189941222716,0.07334085960809611
cnsm,3,2,12,0.4645390070921986,0.4738782910697413,0.43287188520239367,0.361482338868438,0.14783165562648848
cnsm,3,2,13,0.450354609929078,0.5190949579263638,0.40000790742316167,0.3651808794298397,0.10115363260605814
cnsm,3,2,14,0.48226950354609927,0.4971819645732689,0.43759497996786134,0.4110506343488141,0.16687913555515088
cnsm,3,3,0,0.48226950354609927,0.48068783068783066,0.44050981974710784,0.4292972235343515,0.16820881651783903
cnsm,3,3,1,0.5886524822695035,0.40577516446410894,0.49562955812955817,0.4305464480874317,0.3189114909742031
cnsm,3,3,2,0.45390070921985815,0.4448183553874611,0.4095109031549709,0.4065714771729207,0.12328656505501179
cnsm,3,3,3,0.4148936170212766,0.4285058279623497,0.4075681310850802,0.37828453453453453,0.09884959522795067
cnsm,3,3,4,0.5,0.5268438861396607,0.5118834027732333,0.49572879950238447,0.26221842876758084
cnsm,3,3,5,0.6773049645390071,0.6787824602929574,0.6642512670055044,0.65913224582101,0.509358927786169
cnsm,3,3,6,0.6063829787234043,0.5503025210084034,0.529922325473173,0.5093893432119475,0.3609358730936485
cnsm,3,3,7,0.6914893617021277,0.6431201104463876,0.5986237448101855,0.5673689950204578,0.4960354956657491
cnsm,3,3,8,0.6418439716312057,0.5959192870948558,0.5966309832835256,0.5938058800943448,0.44329776005629173
cnsm,3,3,9,0.599290780141844,0.6095090869453198,0.5426310087327036,0.5425682544728802,0.3529089247639354
cnsm,3,3,10,0.4148936170212766,0.45302314706570024,0.36883266438351187,0.35652957254899004,0.04659454143103037
cnsm,3,3,11,0.5921985815602837,0.5585067608261355,0.5600968704782264,0.5566993464052289,0.36741700152147616
cnsm,3,3,12,0.44680851063829785,0.5179915287628054,0.48547260941328735,0.4432905982905983,0.2067510548523207
cnsm,3,3,13,0.5141843971631206,0.5245227849497959,0.45384746126271547,0.4202279202279202,0.2115188375035717
cnsm,3,3,14,0.6595744680851063,0.6745270571996915,0.6272581600971431,0.6252327746741154,0.4633469452483844
cnsm,3,5,0,0.6631205673758865,0.4453893442622951,0.5588534963534963,0.4936148279054111,0.44259498148225207
cnsm,3,5,1,0.7127659574468085,0.6825773558368495,0.6196906652415127,0.5918274516990418,0.5312923215824682
cnsm,3,5,2,0.5921985815602837,0.39620535714285715,0.49914199914199914,0.4409140004823775,0.3253307813930265
cnsm,3,5,3,0.7056737588652482,0.6357031075340934,0.6295649463022345,0.6220978547975653,0.5312894246750907
cnsm,3,5,4,0.7021276595744681,0.6015551265551266,0.6053882272102612,0.5697046158784468,0.5148883882858899
cnsm,3,5,5,0.723404255319149,0.7079069911555657,0.7080742970573478,0.7018988280670523,0.5797156832772852
cnsm,3,5,6,0.599290780141844,0.39910690303518664,0.5050943800943801,0.44578351065499167,0.33717447374989595
cnsm,3,5,7,0.7588652482269503,0.6934194890077242,0.6556003642868049,0.6184462927578585,0.6059024209790784
cnsm,3,5,8,0.8226950354609929,0.8111491222996219,0.8079314181009095,0.809181512498023,0.7242377422698558
cnsm,3,5,9,0.6134751773049646,0.6296854575163399,0.5920992118026016,0.5876672188442484,0.4053855379734592
cnsm,3,5,10,0.6985815602836879,0.7568996313609242,0.599899384857012,0.559783798576902,0.5045882936507937
cnsm,3,5,11,0.4787234042553192,0.502536417008351,0.4494343011292164,0.4378690553585407,0.18687354112316357
cnsm,3,5,12,0.7801418439716312,0.819697323373794,0.6977069381730399,0.6938985721880458,0.6431399763236314
cnsm,3,5,13,0.6702127659574468,0.6981566820276498,0.5731750212682416,0.5265653473840234,0.45708607626381825
cnsm,3,5,14,0.7695035460992907,0.7597750846162246,0.7576197565604345,0.7515973399543405,0.6460638359497191
cnsm,3,10,0,0.8617021276595744,0.896982646982647,0.814202368227792,0.8326497522018398,0.7791832309360318
cnsm,3,10,1,0.8829787234042553,0.8731426413669405,0.8641686480669531,0.8677161979252822,0.8174399215301619
cnsm,3,10,2,0.8333333333333334,0.8152311934135975,0.8115129354536134,0.8130062012542184,0.7407834777336645
cnsm,3,10,3,0.9113475177304965,0.9206046188918625,0.8960523780439035,0.9060008539575425,0.8609686834424548
cnsm,3,10,4,0.8829787234042553,0.9102359056377448,0.8428072442902952,0.8609330484330484,0.8139692947385255
cnsm,3,10,5,0.8439716312056738,0.8733306188112389,0.8474985275832734,0.853803349296708,0.7561608300907912
cnsm,3,10,6,0.723404255319149,0.7397303435480777,0.7001609660507966,0.7105902283671806,0.5655111111111111
cnsm,3,10,7,0.8723404255319149,0.8552351957486626,0.8551864515847566,0.8551020442944669,0.801645141751822
cnsm,3,10,8,0.8475177304964538,0.8366003792514842,0.8582807989587651,0.8381118651457359,0.7685524507558407
cnsm,3,10,9,0.7943262411347518,0.7659793206668207,0.7363737829839524,0.7399080908849139,0.6730696196206201
cnsm,3,10,10,0.851063829787234,0.8343871049844039,0.8319822546517462,0.8319914571464465,0.7686176447604908
cnsm,3,10,11,0.8439716312056738,0.83476117914856,0.8282744003082986,0.8279077086172429,0.7572200046959381
cnsm,3,10,12,0.6134751773049646,0.5725891291642314,0.5518086185459067,0.5469825508531766,0.38043215351124715
cnsm,3,10,13,0.8546099290780141,0.8377479646829492,0.8241570868689513,0.8294996544778205,0.7722087593829423
cnsm,3,10,14,0.7588652482269503,0.7201482897135071,0.7244953791563962,0.7218292043220959,0.6268026390051185
cnsm,3,15,0,0.8652482269503546,0.8791597359528817,0.8251187022373463,0.8399494422019614,0.7861974022864667
cnsm,3,15,1,0.925531914893617,0.9293316304810557,0.9265109540533268,0.9277458369022896,0.884159461679903
cnsm,3,15,2,0.900709219858156,0.8892302015589687,0.9110782998494863,0.895729073454192,0.847916947552919
cnsm,3,15,3,0.7411347517730497,0.7910201149425288,0.7611621912469371,0.7509863035693294,0.5977254074334624
cnsm,3,15,4,0.7304964539007093,0.7823996868271678,0.6795925768383396,0.695133970176277,0.5665837529575927
